Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,95.59,95.59,94.06,94.36,94.36,1474400
2019-04-02,94.71,94.71,93.62,94.13,94.13,1434700
2019-04-03,94.09,94.52,93.5,94.05,94.05,1283400
2019-04-04,94.24,94.4,93.2,93.61,93.61,980600
2019-04-05,93.65,94.64,93.2,94.47,94.47,1571500
2019-04-08,94.66,94.83,94.02,94.34,94.34,1171700
2019-04-09,94.49,94.74,94.27,94.71,94.71,1026300
2019-04-10,94.97,95.85,94.28,94.59,94.59,1107100
2019-04-11,94.75,95.24,94.38,95.02,95.02,1402100
2019-04-12,94.61,95.52,94.05,95.24,95.24,1304700
2019-04-15,95.23,95.57,94.73,95.05,95.05,1291600
2019-04-16,94.83,95.51,93.2,93.39,93.39,1764900
2019-04-17,93.37,93.55,92.73,92.9,92.9,1336300
2019-04-18,93.57,94.41,93.32,93.46,93.46,1493300
2019-04-22,93.46,93.88,93.24,93.64,93.64,1218500
2019-04-23,93.54,94.49,93.31,94.3,94.3,1426200
2019-04-24,94.4,95.05,94.12,94.64,94.64,1301700
2019-04-25,94.28,95.57,94.18,95.21,95.21,1042800
