Date,Open,High,Low,Close,Adj Close,Volume
2019-04-01,95.41,95.41,93.91,94.88,94.88,1066600
2019-04-02,95.09,95.21,94.39,94.53,94.53,1107300
2019-04-03,94.43,94.64,93.58,94.12,94.12,854400
2019-04-04,94.6,94.6,93.14,93.66,93.66,694700
2019-04-05,93.74,94.71,93.35,94.64,94.64,586400
2019-04-08,94.58,94.69,93.62,93.89,93.89,669900
2019-04-09,94.13,94.36,93.79,94.28,94.28,697800
2019-04-10,94.63,95.35,93.97,94.12,94.12,711900
2019-04-11,94.2,95.32,93.73,95.26,95.26,846200
2019-04-12,94.92,95.57,94.3,95.31,95.31,842500
2019-04-15,95.89,96.33,95.58,95.82,95.82,751700
2019-04-16,95.67,95.98,94.09,94.22,94.22,880600
2019-04-17,94.2,94.87,93.73,94.36,94.36,686000
2019-04-18,94.48,94.8,93.9,94.07,94.07,914800
2019-04-22,94.1,94.21,93.19,93.58,93.58,802400
2019-04-23,93.86,94.62,93.52,94.5,94.5,916300
2019-04-24,94.94,95.8,94.05,94.8,94.8,1046700
2019-04-25,94.41,95.7,94.31,95.14,95.14,664700
